app_bundle;app_name;app_store_url;device_id;ua;uip;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00355e19-57ce-4055-9c61-aafb07b9234d;Roku%2FDVP-11.0+(11.0.0.4184-AE);97.80.142.33;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00356b47-edd7-4f2f-9349-9f201b3cdcdd;Roku%2FDVP-10.0+(10.0.0.4195-62);71.228.98.252;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0035746d-1966-4586-a170-feec614cbea0;Roku%2FDVP-10.5+(10.5.0.4201-93);76.106.21.27;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0035a581-2286-4597-bfbc-0275aa2411f2;Roku%2FDVP-11.0+(11.0.0.4195-06);66.228.94.197;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0035ae02-2419-42fe-8815-813f73c1e4ea;Roku%2FDVP-11.0+(11.0.0.4193-04);24.140.17.80;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0035B4J43YXN;Roku%2FDVP-10.5+(10.5.0.4198-67);98.222.60.245;417.017;-862.913
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0035dd55-5a80-4702-a5f9-f2422ce015cb;Roku%2FDVP-11.0+(11.0.0.4180-46);12.22.183.170;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0035ee5a-3a71-457a-8a83-3e27d2573114;Roku%2FDVP-10.0+(10.0.0.4208-29);184.159.97.127;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;0035QD00X0WR;Roku%2FDVP-10.5+(10.5.0.4201-AT);76.99.164.243;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0036127b-a019-4eaa-ac8f-f95314ab77f4;Roku%2FDVP-10.0+(10.0.0.4195-AF);50.135.60.151;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003615d2-3e29-4a24-968e-6ceac76fc904;Roku%2FDVP-10.5+(10.5.0.4210-08);209.174.195.196;38.812;-899.627
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00363fcd-2d19-4557-907c-141581054727;Roku%2FDVP-10.0+(10.0.0.4209-AM);155.212.126.209;37.751;-97.822
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00365015-484f-498e-88d5-35bd6aeb21ee;Roku%2FDVP-10.5+(10.5.0.4198-50);184.189.157.164;354.662;-975.168
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00366cbc-17ab-4022-a8fe-c5fe739c316d;Roku%2FDVP-10.0+(10.0.0.4209-29);65.157.92.136;;
com.xumo.syfy;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F0c039747df5e78fba4509a8de79fbeab;003678FA-5782-4586-9E6E-E2BEEFB30E91;Roku%2FDVP-9.40+(939.40E04206A);23.240.133.60;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00367a49-1093-4c9d-b21a-6fff972da65a;Roku%2FDVP-10.0+(10.0.0.4185-A2);68.58.62.74;;
com.xumo.syfy;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F0c039747df5e78fba4509a8de79fbeab;00367cb2-415f-4da7-8f73-9fca8eb77898;Roku%2FDVP-9.40+(939.40E04206A);172.56.88.46;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0036865f-40cf-435e-885d-00ac7a316e39;Roku%2FDVP-10.5+(10.5.0.4191-91);67.47.91.68;;
com.xumo.syfy;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F0c039747df5e78fba4509a8de79fbeab;003693F3-201C-4B7D-BC4B-0E38976E798D;Roku%2FDVP-9.40+(939.40E04206A);174.199.35.209;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0036b71a-952f-4cb6-a8a7-6c2bd59d9362;Roku%2FDVP-10.0+(10.0.0.4205-06);74.89.252.183;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0036c62e-1123-449b-9e30-ccf8c1a2da48;Roku%2FDVP-10.0+(10.0.0.4209-17);24.25.28.65;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0036d822-db0b-46ce-a173-93d8f743f6f6;Roku%2FDVP-10.5+(10.5.0.4210-94);174.52.142.156;403.119;-1.116.959
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0036e1b9-f974-429c-bc27-ebea35b21d27;Roku%2FDVP-11.0+(11.0.0.4193-C2);73.13.15.124;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0036f815-3ba1-43f4-83bf-3e6cc3db891a;Roku%2FDVP-10.0+(10.0.0.4195-25);67.235.40.93;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;0036NBMWLEXH;Roku%2FDVP-10.5+(10.5.0.4201-93);67.216.19.26;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003700a2-31ae-4566-b9b4-f5cdb6c929e7;Roku%2FDVP-10.0+(10.0.0.4185-91);76.179.68.167;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00371bc5-3854-4825-a789-3273e5b68157;Roku%2FDVP-10.0+(10.0.0.4205-24);68.59.67.235;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0037403a-4926-4e7a-8db5-88536ab12dbc;Roku%2FDVP-10.5+(10.5.0.4198-28);174.85.128.38;343.454;-86.274
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003762ad-8bd0-46f4-93cf-37f0587ae690;Roku%2FDVP-10.0+(10.0.0.4198-50);98.162.56.23;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00377d41-c76a-407b-b24d-26611f0274d1;Roku%2FDVP-11.0+(11.0.0.4193-24);72.130.96.26;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00379695-6ea2-43e1-94a6-b3fc40565898;Roku%2FDVP-10.5+(10.5.0.4167-17);140.186.181.115;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0037df97-f8c1-40f3-9a4b-5a02173da9ee;Roku%2FDVP-10.0+(10.0.0.4201-AX);24.111.96.242;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0037ec43-c8fe-4923-b1c5-3bafa41ad74d;Roku%2FDVP-10.0+(10.0.0.4209-94);47.231.120.114;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00380b7a-a78d-4409-9831-599d173e91cc;Roku%2FDVP-10.5+(10.5.0.4201-04);97.65.203.168;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00382b37-75f7-4552-90d5-38a93beb3718;Roku%2FDVP-10.0+(10.0.0.4177-12);96.2.162.230;428.822;-973.906
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00387516-296f-4673-8a98-0e15e4fa356b;Roku%2FDVP-10.0+(10.0.0.4209-24);206.135.193.56;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00387c19-aa66-4bcc-874a-ac15fd0fdfa2;Roku%2FDVP-10.5+(10.5.0.4210-AT);73.71.9.112;;
com.roku.265920;Gem Swap Free;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2Feb1c4602b600342a7c315da91aabbb4f%2Fgem-swap-free%3Fcountry%3DUS;0038861f-edb5-4612-8e0d-284725091762;Roku%2FDVP-10.5+(10.5.0.4059-C7);68.28.113.121;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00388e89-04dd-4bbf-a2d0-ee98ed009982;Roku%2FDVP-10.0+(10.0.0.4214-AS);75.68.142.49;449.399;-722.111
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0038a881-01ee-48e8-ba7b-50499dbf6c1e;Roku%2FDVP-10.0+(10.0.0.4195-88);98.68.138.100;35.695;-84.818
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0038d949-b651-4bd5-a489-20fe2dd658c7;Roku%2FDVP-10.0+(10.0.0.4165-04);184.167.250.160;481.999;-1.143.034
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00390d7e-c8a1-4139-bdc9-506a1ef4119c;Roku%2FDVP-11.0+(11.0.0.4193-94);76.102.47.160;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00391ba5-98fa-4bc1-836c-e1694174bfb9;Roku%2FDVP-10.0+(10.0.0.4185-91);208.107.30.216;482.261;-1.012.974
376038666;HGTV GO - Watch Live TV;https%3A%2F%2Fapps.apple.com%2Fus%2Fapp%2Fapple-store%2Fid376038666;00392143-3f88-4f03-a0be-68849c7dde30;AppleCoreMedia%2F1.0.0.12A365b+(Apple+TV%3B+U%3B+CPU+OS+8_0+like+Mac+OS+X%3B+en_us);68.134.108.171;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0039576a-3972-4094-9b33-a671490bcf60;Roku%2FDVP-10.0+(10.0.2.4295-94);67.158.43.130;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00395936-27a7-4501-b253-814a6685795a;Roku%2FDVP-10.0+(10.0.0.4197-93);107.2.113.78;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00395ec3-7357-4aa2-97c6-d5bcf99eaa85;Roku%2FDVP-10.0+(10.0.3.4086-10);165.23.20.163;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00397fb5-1def-46ee-91b0-34af1abae8ea;Roku%2FDVP-10.0+(10.0.0.4197-CM);98.156.49.103;392.102;-946.372
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003985a5-c762-4d86-966c-b8bbb3028671;Roku%2FDVP-11.0+(11.0.0.4173-AS);174.22.25.168;446.554;-123.135
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003996cb-0fff-4b85-a959-cd183ef330dc;Roku%2FDVP-10.0+(10.0.0.4210-93);64.33.90.113;;
com.hgtv.watcher;hgtv.watcher;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F75619%2Fwatch-hgtv;0039b724-6503-4062-b208-0a65f61225a9;Roku%2FDVP-10.5+(10.5.0.4199-B6);64.251.48.215;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0039d0f4-e101-4c18-bd72-928f25eeb44e;Roku%2FDVP-11.0+(11.0.0.4184-CR);24.116.104.6;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;0039e3ca-f7b3-4503-add9-533102ac8c93;Roku%2FDVP-11.0+(11.0.0.4193-13);173.212.1.189;363.678;-807.057
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;0039fc89-bef9-48f4-b1e4-ca5784a3830c;Roku%2FDVP-10.0+(10.0.0.4201-93);216.91.70.70;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a210b-a1fd-4f23-96a5-ea46fc3849b5;Roku%2FDVP-10.0+(10.0.0.4209-06);73.102.124.158;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a21d7-25b3-4da2-b727-ac33058cd7dd;Roku%2FDVP-10.0+(10.0.0.4209-CJ);206.221.228.202;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a2f74-2f09-4a08-921e-c481052dd601;Roku%2FDVP-10.0+(10.0.1.4172-CR);208.107.171.70;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003a3ccb-fe9c-425e-be8c-a13315028860;Roku%2FDVP-10.0+(10.0.0.4185-24);98.237.144.242;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a4ccd-e660-4d93-9453-2eb908f4702d;Roku%2FDVP-10.0+(10.0.0.4185-81);172.76.179.185;360.527;-850.138
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a61b8-0764-4923-b82b-a1796602a3b8;Roku%2FDVP-10.0+(10.0.0.4214-48);45.31.206.178;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a8a1b-26a5-46c0-96bf-b20c1875ac2a;Roku%2FDVP-10.0+(10.0.0.4192-95);172.103.13.126;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003a9a82-cdd4-4a4d-a7b4-db374e3f92f1;Roku%2FDVP-10.0+(10.0.0.4197-C0);69.35.176.143;37.751;-97.822
com.xumo.syfy;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F0c039747df5e78fba4509a8de79fbeab;003A9A8F-9B82-48F0-9FDD-7C9E08FA0C78;Roku%2FDVP-9.40+(939.40E04206A);107.77.202.203;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003ab3ab-f38c-465e-bf43-550301467ccc;Roku%2FDVP-11.0+(11.0.0.4193-06);108.192.97.4;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003abda5-28d5-479b-a7ad-d81446b4f3f5;Roku%2FDVP-10.0+(10.0.0.4192-AN);73.58.31.140;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003ad37f-88b9-4c77-92b9-aeb063c3cd2f;Roku%2FDVP-10.5+(10.5.0.4201-46);63.217.58.55;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003ad81b-eeec-4902-b34f-ce0c8699bcae;Roku%2FDVP-10.5+(10.5.0.4201-28);75.67.213.249;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003addb9-8bc2-4d78-a846-5dcf76ddcbc6;Roku%2FDVP-10.0+(10.0.0.4200-AE);71.72.245.47;382.652;-85.623
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003aeba9-ea34-4001-b001-e694549a44e9;Roku%2FDVP-10.5+(10.5.0.4174-50);73.213.103.46;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003afe40-baa8-4b37-bb05-6b59711c120b;Roku%2FDVP-10.0+(10.0.0.4195-91);173.47.208.233;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;003B020OC09Z;Roku%2FDVP-10.5+(10.5.0.4187-51);108.60.113.27;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003b1326-ac82-48b1-b822-c0ef7473d637;Roku%2FDVP-10.5+(10.5.0.4208-51);72.35.120.48;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003b3c75-7976-4ec7-b843-0c1701844992;Roku%2FDVP-10.5+(10.5.3.4094-82);66.253.211.213;352.025;-974.835
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003b6de6-1cc1-44dd-82b8-cbfca1320a76;Roku%2FDVP-10.5+(10.5.0.4210-95);174.70.1.15;418.422;-716.192
com.crackle.roku;crackle;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5ea83b05b288012e221b03a1020709cd%2Fcrackle;003B8RNMMOG3;Roku%2FDVP-10.5+(10.5.0.4210-30);24.28.74.240;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003baa4b-da2b-495e-acbd-f0c03a1c21a2;Roku%2FDVP-10.0+(10.0.0.4165-93);73.79.221.92;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003babc0-75c7-447a-bccc-409a647e617d;Roku%2FDVP-10.0+(10.0.3.4086-10);24.237.30.135;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;003bb0e0-3c43-42db-9713-8ef113e558fe;Roku%2FDVP-10.0+(10.0.0.4208-46);65.24.168.216;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003bcc4f-e1c9-4cb6-a1a6-6462c7affc65;Roku%2FDVP-10.0+(10.0.0.4185-39);24.164.250.104;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003bd022-9607-4d59-96d6-9f3d50114ad0;Roku%2FDVP-11.0+(11.0.0.4193-51);24.21.57.42;455.894;-1.227.401
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003beee2-ff2f-4f97-b0a0-4d085ab5643e;Roku%2FDVP-10.0+(10.0.0.4209-04);67.237.62.241;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003bf04f-bc7d-4e7c-ba77-09b6f45080b8;Roku%2FDVP-10.10+(518.10E04155A);50.36.158.184;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003bf04f-bc7d-4e7c-ba77-09b6f45080b8;Roku%2FDVP-10.10+(518.10E04155A);98.54.24.88;347.561;-876.304
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003bf8bf-0c3e-4f8c-a295-aa2cc522ae2a;Roku%2FDVP-10.5+(10.5.0.4191-91);50.25.29.20;376.286;-809.446
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003bf9d3-d372-4fa6-865c-d658f2c72bd3;Roku%2FDVP-10.5+(10.5.3.4094-82);66.117.75.146;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c229e-8343-43e4-b12d-6f416d432bb4;Roku%2FDVP-10.0+(10.0.0.4198-AE);64.223.83.99;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c2c4e-06e1-4181-892d-b345a4b271a9;Roku%2FDVP-10.0+(10.0.0.4185-A2);168.93.185.32;419.705;-880.193
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c3263-51a3-41ad-b537-340721fc34b1;Roku%2FDVP-10.0+(10.0.0.4209-24);72.26.64.26;37.751;-97.822
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;003c36ee-dba8-4591-8e10-f0854eadd00d;Roku%2FDVP-10.0+(10.0.2.4200-AT);76.62.143.133;;
47415;KKCO 11 News;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F5f2388c017f9ec8bce07bb7ac333f291;003c376f-a375-4186-ad17-f7bca049d3e5;Roku%2FDVP-10.0+(10.0.0.4192-30);173.13.28.118;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c3e9b-41d2-4fff-aca3-2ff21527e034;Roku%2FDVP-10.5+(10.5.0.4201);69.249.103.134;397.458;-75.581
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c6a1e-639d-4355-974d-866509b93d31;Roku%2FDVP-11.0+(11.0.0.4193-04);73.135.26.117;389.512;-764.944
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c86dc-978b-4f16-b621-43f1e20ac15f;Roku%2FDVP-10.5+(10.5.0.4201);216.77.171.228;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c91af-9dba-4bd1-acca-6771d8cfb743;Roku%2FDVP-10.0+(10.0.0.4205-46);98.35.125.225;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;003c9bfc-159c-4926-bd6b-268e9ea4e25a;Roku%2FDVP-10.0+(518.10E04155A);67.44.245.8;335.226;-868.033
